time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,town,Richter Scale,year,Depth Scale,cluster
1976-11-26 22:37:56.600000+00:00,39.028,43.798,45.0,4.3,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kgg,2014-11-06T23:21:38.383Z,"37 km E of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.028, 43.798)","Muradiye, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Muradiye,Light,1976,Shallow,3
1976-11-28 11:13:22.500000+00:00,39.173,43.872,33.0,4.5,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000khs,2014-11-06T23:21:38.413Z,"44 km SSE of Diyadin, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.173, 43.872)","Erginler, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1976,Shallow,0
1976-12-01 14:38:12.900000+00:00,39.278,43.41,33.0,4.1,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kk5,2014-11-06T23:21:38.448Z,"28 km N of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.278, 43.41)","Taşkapı, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1976,Shallow,0
1976-12-03 20:34:30.100000+00:00,39.054,44.088,33.0,4.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000km2,2014-11-06T23:21:38.469Z,"45 km N of Özalp, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.054, 44.088)","Çaldıran, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çal,Light,1976,Shallow,0
1976-12-05 19:14:53.500000+00:00,39.016,43.8,21.0,4.2,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kn3,2014-11-06T23:21:38.493Z,"38 km E of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.016, 43.8)","Yukarı Argıt, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1976,Shallow,0
1976-12-28 17:55:11.800000+00:00,39.294,43.508,27.0,4.4,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kz7,2020-08-26T01:18:28.761Z,"30 km SSW of Diyadin, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.294, 43.508)","Soğan Yaylası, Erciş, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Erciş,Light,1976,Shallow,0
1977-01-01 22:26:40.600000+00:00,39.197,43.458,24.0,5.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000m15,2022-04-27T16:38:34.737Z,"20 km NNE of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.197, 43.458)","Sabanbüken, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Moderate,1977,Shallow,0
1977-01-02 19:37:25.200000+00:00,39.239,43.569,34.0,4.9,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000m1k,2022-04-27T16:38:49.226Z,"29 km NE of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.239, 43.569)","Germelik Yaylası, Erciş, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Erciş,Moderate,1977,Shallow,0
1977-01-17 05:19:23.700000+00:00,39.172,43.518,33.0,5.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000m77,2022-04-27T16:40:21.735Z,"21 km NE of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.172, 43.518)","Halef Yaylası, Erciş, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Erciş,Moderate,1977,Shallow,0
1977-02-04 20:47:24.700000+00:00,38.942,44.021,36.0,4.7,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000mfg,2014-11-06T23:21:39.773Z,"32 km N of Özalp, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.942, 44.021)","Direkli Düzlüğü, Çaldıran, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çal,Light,1977,Shallow,0
